rmse,mae,r2,max_absolute_error,mean_bias,mape,task,model,seed,test_sample_count,training_seconds,inference_seconds,runtime_seconds,final_cycle_drift,cold_sample_count,cold_mae,hot_sample_count,hot_mae,soc_0.0_0.2_sample_count,soc_0.0_0.2_mae,soc_0.2_0.8_sample_count,soc_0.2_0.8_mae,soc_0.8_1.0_sample_count,soc_0.8_1.0_mae,data_provenance,split_strategy,hyperparameters,scenario
0.12605112083955577,0.11460350999801779,-12.233518462776226,0.19099995192477204,-0.11460350999801779,18.55722878318116,soc,coulomb_counting,42,600,0.0,0.026797400001669303,0.026797400001669303,-0.1805825686265386,600,0.11460350999801779,0,0.0,0,0.0,600,0.11460350999801779,0,0.0,synthetic data generated inside this project,held_out_cell,{},unseen_temperature_range
0.060344073665819134,0.05912020995328914,-2.0328515541935652,0.09338353571353775,-0.05912020995328914,9.659245471223628,soc,ocv_lookup,42,600,0.0,6.359999679261819e-05,6.359999679261819e-05,-0.05849590164597218,600,0.05912020995328914,0,0.0,0,0.0,600,0.05912020995328914,0,0.0,synthetic data generated inside this project,held_out_cell,{},unseen_temperature_range
0.059966453093587085,0.05919075000229649,-1.995012421065527,0.08153674362460628,-0.05919075000229649,9.671813273304553,soc,ekf,42,600,0.0,0.03103249999912805,0.03103249999912805,-0.05884210267880019,600,0.05919075000229649,0,0.0,0,0.0,600,0.05919075000229649,0,0.0,synthetic data generated inside this project,held_out_cell,{},unseen_temperature_range
0.005094187809957632,0.00417317827699285,0.9783861661485055,0.014856202272809482,-0.0008214970982533,0.6766911557487129,soc,ridge,73,600,0.0010403999986010604,0.00010750000001280569,0.001147899998613866,-0.0011438906495385703,600,0.00417317827699285,0,0.0,0,0.0,600,0.00417317827699285,0,0.0,synthetic data generated inside this project,held_out_cell,{},unseen_temperature_range
0.01820424895723956,0.014005403506143198,0.7239883352660612,0.05405196672837753,0.0019155578929456844,2.2638637285706475,soc,random_forest,73,600,1.4820524000024307,0.0033192999981110916,1.4853717000005418,0.006442564850159371,600,0.014005403506143198,0,0.0,0,0.0,600,0.014005403506143198,0,0.0,synthetic data generated inside this project,held_out_cell,"{""max_depth"": 10, ""min_samples_leaf"": 2, ""n_estimators"": 60}",unseen_temperature_range
0.01706170001931042,0.01306046714473704,0.7575475886252856,0.04461389874832655,0.0010009358529580988,2.1249263858787653,soc,hist_gradient_boosting,73,600,0.375824200000352,0.0030721000002813525,0.37889630000063335,0.021464442768874936,600,0.01306046714473704,0,0.0,0,0.0,600,0.01306046714473704,0,0.0,synthetic data generated inside this project,held_out_cell,{},unseen_temperature_range
0.06071641593738812,0.04402527011475182,-2.0703943554216946,0.3891949266249446,0.0031225059832786627,7.201875299514848,soc,mlp,73,600,0.14078819999849657,0.00022320000061881728,0.14101139999911538,-0.03509736294353116,600,0.04402527011475182,0,0.0,0,0.0,600,0.04402527011475182,0,0.0,synthetic data generated inside this project,held_out_cell,"{""alpha"": 0.0005, ""hidden_layer_sizes"": [32], ""max_iter"": 250}",unseen_temperature_range
0.01447499694353078,0.011570926716965715,0.8254905838534157,0.058162871255661885,0.0008445420720333327,1.8821040049256383,soc,narx,73,600,0.30830219999916153,0.6855903999967268,0.9938925999958883,-0.003652283774095988,600,0.011570926716965715,0,0.0,0,0.0,600,0.011570926716965715,0,0.0,synthetic data generated inside this project,held_out_cell,"{""feedback_delays"": 3, ""hidden_layers"": [24, 12], ""input_delays"": 4, ""max_iter"": 180}",unseen_temperature_range
0.05561476726191386,0.04218181049652737,-2.2313431088550537,0.1730963151553443,-0.0016370013498534796,6.777851001432103,soc,temporal_cnn,73,480,0.5373749999998836,0.0007121999988157768,0.5380871999986994,0.027545523069897326,480,0.04218181049652737,0,0.0,0,0.0,480,0.04218181049652737,0,0.0,synthetic data generated inside this project,held_out_cell,"{""channels"": 12}",unseen_temperature_range
0.030047557003292712,0.024378385219305746,0.05676227579075199,0.10201953034665145,0.007700584504180149,3.971177046507178,soc,gru,73,480,1.3691609000015887,0.0029787999992549885,1.3721397000008437,0.03136254491666857,480,0.024378385219305746,0,0.0,0,0.0,480,0.024378385219305746,0,0.0,synthetic data generated inside this project,held_out_cell,"{""hidden_size"": 12}",unseen_temperature_range
