rmse,mae,r2,max_absolute_error,mean_bias,mape,task,model,seed,training_seconds,inference_seconds,runtime_seconds,final_cycle_drift,cold_sample_count,cold_mae,hot_sample_count,hot_mae,soc_0.0_0.2_sample_count,soc_0.0_0.2_mae,soc_0.2_0.8_sample_count,soc_0.2_0.8_mae,soc_0.8_1.0_sample_count,soc_0.8_1.0_mae,data_provenance,split_strategy,scenario
0.010613733938999267,0.00896282190383438,0.7195890937436775,0.030490223704350616,-0.0023151177146830968,1.383755931964226,soc,ridge,42,0.0007019000004220288,7.829999958630651e-05,0.0007802000000083353,-0.02025276362451167,46,0.013040702331008158,105,0.00726857751910599,0,0.0,216,0.00896282190383438,0,0.0,synthetic data generated inside this project,held_out_cell,unseen_degradation_rate
0.1227080209473982,0.11214251575570745,-36.480416747794,0.19071858148822418,0.030880878195058987,17.26125061367419,soc,random_forest,42,0.11475459999928717,0.001254700000572484,0.11600929999985965,-0.04065799983330565,46,0.07330566695059312,105,0.13637980587627554,0,0.0,216,0.11214251575570745,0,0.0,synthetic data generated inside this project,held_out_cell,unseen_degradation_rate
0.11599487125068768,0.10524204729206275,-32.491614367529195,0.1752374914468351,0.029392894244141037,16.197346470471746,soc,hist_gradient_boosting,42,0.2128316000016639,0.0034570999996503815,0.21628870000131428,-0.040165879016997086,46,0.060105475282310764,105,0.12875304419623318,0,0.0,216,0.10524204729206275,0,0.0,synthetic data generated inside this project,held_out_cell,unseen_degradation_rate
0.10630577556571853,0.08214515357172691,-27.130161669207798,0.4290509620093663,0.008564690148856217,12.704025680788526,soc,mlp,42,0.10300179999831016,0.00017769999976735562,0.10317949999807752,0.14625365818491598,46,0.08305568814926921,105,0.07857481936578417,0,0.0,216,0.08214515357172691,0,0.0,synthetic data generated inside this project,held_out_cell,unseen_degradation_rate
0.02751577960564303,0.023830756241294847,-0.8846128674827696,0.06364722863719685,-0.02271525263217323,3.6890045985371107,soc,narx,42,0.0399409999990894,0.11018980000153533,0.15013080000062473,-0.005418063689172747,46,0.017672902274185002,105,0.02267084648588575,0,0.0,216,0.023830756241294847,0,0.0,synthetic data generated inside this project,held_out_cell,unseen_degradation_rate
0.14982856239130915,0.14705725990245286,-54.87888511172008,0.19105610717008392,-0.14705725990245286,22.754097245894712,soc,coulomb_counting,42,0.0,0.011254999997618143,0.011254999997618143,-0.16108403691013168,46,0.15643842613403583,105,0.14614397408160038,0,0.0,216,0.14705725990245286,0,0.0,synthetic data generated inside this project,held_out_cell,unseen_degradation_rate
0.025474611893657365,0.019731970160485637,-0.6153761260792809,0.06952173568004683,-0.016865414476927396,3.081265647768463,soc,ocv_lookup,42,0.0,7.159999950090423e-05,7.159999950090423e-05,-0.06783708958195123,46,0.04327536284420182,105,0.009388406805302072,0,0.0,216,0.019731970160485637,0,0.0,synthetic data generated inside this project,held_out_cell,unseen_degradation_rate
0.02369354321087841,0.017931712887426045,-0.3973928938957687,0.05390350999527482,-0.016699425678778215,2.803697556818977,soc,ekf,42,0.0,0.012104099998396123,0.012104099998396123,-0.05267083517214066,46,0.04249718383710246,105,0.006773920126843418,0,0.0,216,0.017931712887426045,0,0.0,synthetic data generated inside this project,held_out_cell,unseen_degradation_rate
0.01064270388528227,0.008990121727927285,0.6949559412219792,0.030456192506567947,-0.0023291038101165337,1.3871259502108353,soc,ridge,42,0.0007273999981407542,7.91000020399224e-05,0.0008065000001806766,-0.02038721487201378,46,0.013107563893058106,105,0.007279554463966953,0,0.0,216,0.008990121727927285,0,0.0,synthetic data generated inside this project,held_out_cell,held_out_cell
0.12309089352749669,0.11284419151666769,-39.80472560282255,0.1881753181377791,0.03134989447507898,17.367336240967063,soc,random_forest,42,0.123928100001649,0.0018381000008957926,0.1257662000025448,-0.04670959056658419,46,0.07596708963483037,105,0.13612347450067178,0,0.0,216,0.11284419151666769,0,0.0,synthetic data generated inside this project,held_out_cell,held_out_cell
0.11667077648431465,0.10621336065765773,-35.65918365782142,0.1768027708202764,0.030980223466027176,16.350740294250006,soc,hist_gradient_boosting,42,0.1975343999984034,0.002013400000578258,0.19954779999898165,-0.04382510840984588,46,0.06261727102586305,105,0.12815323947497168,0,0.0,216,0.10621336065765773,0,0.0,synthetic data generated inside this project,held_out_cell,held_out_cell
0.10636688906165565,0.08225488043162367,-29.469935029737577,0.4303157373182901,0.008175151014762199,12.71478512960581,soc,mlp,42,0.09265980000054697,0.0001703000016277656,0.09283010000217473,0.14782754105885298,46,0.08316907008701048,105,0.07828995612136257,0,0.0,216,0.08225488043162367,0,0.0,synthetic data generated inside this project,held_out_cell,held_out_cell
0.029381755610483267,0.02567645360520366,-1.3249525688483836,0.06756071808624942,-0.02487518615828717,3.9697173324120705,soc,narx,42,0.041263200000685174,0.10242549999748007,0.14368869999816525,-0.00581754346816965,46,0.016921023282038202,105,0.0252538067275533,0,0.0,216,0.02567645360520366,0,0.0,synthetic data generated inside this project,held_out_cell,held_out_cell
0.15019094565242874,0.1473773416580497,-59.74997683928664,0.19044538683050966,-0.1473773416580497,22.792453688281874,soc,coulomb_counting,42,0.0,0.009773199999472126,0.009773199999472126,-0.16514070550563548,46,0.15760410218423662,105,0.14603104312791218,0,0.0,216,0.1473773416580497,0,0.0,synthetic data generated inside this project,held_out_cell,held_out_cell
